user_id,signup_date,signup_month,source,plan,ab_variant,activated,first_applied,retained_7d,retained_30d,sessions_per_week,applies_per_session,ai_applies_pct,msg_open_rate,followup_click_rate
U00852,2024-04-12,2024-04,Referral,Free,A - Control (Old Onboarding),1,1,1,0,5,3.6,0.48,0.25,0.16
U00853,2024-08-14,2024-08,Referral,Free,A - Control (Old Onboarding),1,1,0,0,2,1.1,0.94,0.38,0.22
U00854,2024-09-11,2024-09,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,1,2.1,0.61,0.23,0.23
U00855,2024-07-19,2024-07,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,0,0,1,6.3,0.73,0.36,0.22
U00856,2024-02-05,2024-02,LinkedIn Ad,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00857,2024-09-03,2024-09,Organic Search,Free,B - Variant (AI Job Match),1,1,1,0,1,4.9,1.0,0.35,0.3
U00858,2024-11-27,2024-11,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,2,2.1,0.72,0.26,0.22
U00859,2024-11-27,2024-11,Organic Search,Free,B - Variant (AI Job Match),1,1,1,1,2,5.2,0.66,0.29,0.12
U00860,2024-12-18,2024-12,LinkedIn Ad,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00861,2024-03-12,2024-03,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,2,6.1,0.72,0.46,0.21
U00862,2024-11-25,2024-11,Organic Search,Free,B - Variant (AI Job Match),1,0,0,0,1,2.5,0.7,0.35,0.3
U00863,2024-01-19,2024-01,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,2,4.2,0.8,0.49,0.17
U00864,2024-09-24,2024-09,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,0,0,3,2.6,0.98,0.29,0.19
U00865,2024-01-19,2024-01,Referral,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00866,2024-11-12,2024-11,Organic Search,Pro,A - Control (Old Onboarding),1,1,1,0,1,2.5,0.91,0.31,0.07
U00867,2024-08-21,2024-08,Referral,Pro,A - Control (Old Onboarding),1,1,0,0,1,2.5,0.85,0.22,0.28
U00868,2024-11-11,2024-11,Organic Search,Pro,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00869,2024-12-13,2024-12,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,0,0,2,3.5,0.78,0.24,0.15
U00870,2024-04-19,2024-04,Referral,Free,A - Control (Old Onboarding),1,1,1,0,2,0.8,0.8,0.44,0.09
U00871,2024-10-10,2024-10,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,2,4.3,0.53,0.25,0.03
U00872,2024-07-11,2024-07,Referral,Free,A - Control (Old Onboarding),1,1,1,0,2,2.3,0.63,0.26,0.15
U00873,2024-05-25,2024-05,LinkedIn Ad,Pro,B - Variant (AI Job Match),1,1,0,0,2,4.2,0.95,0.23,0.09
U00874,2024-09-24,2024-09,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00875,2024-11-01,2024-11,Organic Search,Free,B - Variant (AI Job Match),1,1,1,1,4,2.7,0.9,0.33,0.2
U00876,2024-04-30,2024-04,Organic Search,Team,B - Variant (AI Job Match),1,1,0,0,1,1.0,0.79,0.25,0.09
U00877,2024-09-16,2024-09,Organic Search,Pro,B - Variant (AI Job Match),1,1,0,0,1,5.8,1.0,0.35,0.17
U00878,2024-12-16,2024-12,Product Hunt,Pro,A - Control (Old Onboarding),1,1,1,0,2,2.4,0.91,0.41,0.18
U00879,2024-04-17,2024-04,LinkedIn Ad,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00880,2024-01-23,2024-01,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,1,4.8,0.64,0.32,0.21
U00881,2024-02-06,2024-02,Product Hunt,Pro,B - Variant (AI Job Match),1,1,1,1,5,1.5,0.71,0.32,0.1
U00882,2024-02-26,2024-02,Organic Search,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00883,2024-07-11,2024-07,Product Hunt,Free,B - Variant (AI Job Match),1,1,1,0,1,5.9,0.89,0.37,0.04
U00884,2024-04-01,2024-04,LinkedIn Ad,Free,B - Variant (AI Job Match),1,0,0,0,3,4.1,0.76,0.09,0.15
U00885,2024-04-13,2024-04,Organic Search,Free,B - Variant (AI Job Match),1,1,1,0,2,6.3,0.89,0.39,0.15
U00886,2024-06-24,2024-06,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00887,2024-11-09,2024-11,Twitter/X,Free,B - Variant (AI Job Match),1,1,0,0,3,5.4,0.63,0.19,0.07
U00888,2024-04-20,2024-04,LinkedIn Ad,Pro,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00889,2024-05-06,2024-05,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00890,2024-03-17,2024-03,Twitter/X,Pro,A - Control (Old Onboarding),1,0,0,0,1,2.2,0.82,0.32,0.24
U00891,2024-09-15,2024-09,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00892,2024-02-20,2024-02,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,0,0,4,1.3,0.72,0.34,0.2
U00893,2024-03-08,2024-03,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,1,0,4,1.6,0.45,0.22,0.1
U00894,2024-10-19,2024-10,Referral,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00895,2024-12-26,2024-12,LinkedIn Ad,Pro,A - Control (Old Onboarding),1,1,0,0,1,2.6,1.0,0.34,0.18
U00896,2024-02-06,2024-02,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,0,0,1,2.9,0.8,0.33,0.15
U00897,2024-11-09,2024-11,LinkedIn Ad,Pro,B - Variant (AI Job Match),1,1,0,0,3,5.9,0.77,0.25,0.02
U00898,2024-01-29,2024-01,LinkedIn Ad,Pro,A - Control (Old Onboarding),1,1,0,0,1,2.3,0.72,0.38,0.08
U00899,2024-01-21,2024-01,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,1,0,3,4.2,0.65,0.54,0.31
U00900,2024-05-02,2024-05,LinkedIn Ad,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00901,2024-12-25,2024-12,Organic Search,Pro,A - Control (Old Onboarding),1,1,0,0,1,1.0,0.88,0.32,0.15
U00902,2024-05-21,2024-05,Organic Search,Free,A - Control (Old Onboarding),1,0,0,0,1,3.3,0.58,0.43,0.06
U00903,2024-08-28,2024-08,Referral,Free,B - Variant (AI Job Match),1,1,0,0,2,3.5,0.72,0.31,0.21
U00904,2024-12-20,2024-12,Product Hunt,Team,A - Control (Old Onboarding),1,1,1,0,3,3.0,1.0,0.34,0.13
U00905,2024-05-27,2024-05,Twitter/X,Free,A - Control (Old Onboarding),1,1,1,1,7,1.3,0.63,0.41,0.25
U00906,2024-11-17,2024-11,Organic Search,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00907,2024-08-30,2024-08,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,1,2.8,0.62,0.42,0.03
U00908,2024-04-28,2024-04,Product Hunt,Free,A - Control (Old Onboarding),1,1,0,0,1,3.0,0.62,0.19,0.31
U00909,2024-09-05,2024-09,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,1,0,1,2.7,0.77,0.27,0.14
U00910,2024-03-28,2024-03,Product Hunt,Free,A - Control (Old Onboarding),1,0,0,0,1,2.3,0.72,0.37,0.32
U00911,2024-03-16,2024-03,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00912,2024-12-30,2024-12,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00913,2024-12-07,2024-12,Product Hunt,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00914,2024-10-21,2024-10,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00915,2024-01-18,2024-01,Referral,Team,A - Control (Old Onboarding),1,1,1,1,4,2.0,1.0,0.45,0.09
U00916,2024-01-13,2024-01,LinkedIn Ad,Free,A - Control (Old Onboarding),1,1,1,0,3,3.3,0.63,0.14,0.09
U00917,2024-09-16,2024-09,Organic Search,Pro,A - Control (Old Onboarding),1,0,0,0,1,4.7,0.86,0.33,0.06
U00918,2024-10-20,2024-10,Referral,Pro,B - Variant (AI Job Match),1,1,1,0,6,2.0,0.99,0.3,0.23
U00919,2024-01-21,2024-01,Organic Search,Free,A - Control (Old Onboarding),1,0,0,0,1,1.6,0.51,0.35,0.31
U00920,2024-08-16,2024-08,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,0,0,1,4.5,0.74,0.39,0.14
U00921,2024-05-22,2024-05,Organic Search,Free,B - Variant (AI Job Match),1,0,0,0,1,5.2,0.7,0.54,0.16
U00922,2024-09-19,2024-09,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,0,0,3,3.3,0.93,0.53,0.24
U00923,2024-07-22,2024-07,Organic Search,Pro,A - Control (Old Onboarding),1,1,1,0,1,2.5,0.8,0.21,0.14
U00924,2024-10-14,2024-10,Organic Search,Pro,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00925,2024-08-14,2024-08,Organic Search,Pro,B - Variant (AI Job Match),1,1,1,0,3,5.4,0.97,0.29,0.18
U00926,2024-02-14,2024-02,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,1,4.0,0.78,0.35,0.19
U00927,2024-10-29,2024-10,Referral,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00928,2024-07-31,2024-07,Organic Search,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00929,2024-04-12,2024-04,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,4,6.7,0.72,0.25,0.27
U00930,2024-06-04,2024-06,LinkedIn Ad,Pro,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00931,2024-03-19,2024-03,Organic Search,Team,B - Variant (AI Job Match),1,1,0,0,2,4.2,1.0,0.5,0.18
U00932,2024-08-01,2024-08,Organic Search,Pro,B - Variant (AI Job Match),1,1,1,0,3,6.1,0.83,0.15,0.25
U00933,2024-11-02,2024-11,Referral,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00934,2024-11-17,2024-11,Referral,Team,B - Variant (AI Job Match),1,1,1,1,4,4.2,0.87,0.21,0.1
U00935,2024-10-24,2024-10,Organic Search,Free,B - Variant (AI Job Match),1,1,1,0,3,6.5,0.8,0.49,0.22
U00936,2024-07-01,2024-07,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,1,3.1,0.91,0.13,0.26
U00937,2024-02-18,2024-02,LinkedIn Ad,Free,A - Control (Old Onboarding),1,0,0,0,3,4.2,0.79,0.32,0.2
U00938,2024-06-03,2024-06,Organic Search,Free,A - Control (Old Onboarding),1,1,1,1,2,0.5,0.93,0.36,0.32
U00939,2024-05-24,2024-05,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00940,2024-02-22,2024-02,Organic Search,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00941,2024-10-13,2024-10,Referral,Pro,B - Variant (AI Job Match),1,1,1,1,2,4.9,0.85,0.33,0.19
U00942,2024-08-23,2024-08,Twitter/X,Free,A - Control (Old Onboarding),1,1,0,0,1,0.5,0.76,0.24,0.19
U00943,2024-03-12,2024-03,Product Hunt,Pro,B - Variant (AI Job Match),1,1,1,1,3,3.2,0.96,0.3,0.12
U00944,2024-03-01,2024-03,Organic Search,Pro,A - Control (Old Onboarding),1,1,1,1,4,3.7,0.67,0.27,0.13
U00945,2024-12-19,2024-12,Referral,Free,A - Control (Old Onboarding),1,1,1,1,3,2.2,0.9,0.11,0.2
U00946,2024-12-03,2024-12,LinkedIn Ad,Free,A - Control (Old Onboarding),1,1,0,0,1,3.9,0.67,0.13,0.26
U00947,2024-02-19,2024-02,Product Hunt,Team,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00948,2024-04-04,2024-04,Referral,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00949,2024-05-22,2024-05,Twitter/X,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00950,2024-11-09,2024-11,Organic Search,Free,A - Control (Old Onboarding),1,1,1,0,2,2.9,0.95,0.3,0.23
U00951,2024-05-24,2024-05,Organic Search,Pro,A - Control (Old Onboarding),1,0,0,0,2,2.3,0.79,0.37,0.15
U00952,2024-09-15,2024-09,Product Hunt,Free,B - Variant (AI Job Match),1,1,1,0,4,6.7,0.67,0.32,0.24
U00953,2024-07-13,2024-07,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00954,2024-06-09,2024-06,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00955,2024-12-26,2024-12,Organic Search,Pro,A - Control (Old Onboarding),1,1,1,0,4,5.6,0.83,0.21,0.15
U00956,2024-12-17,2024-12,Twitter/X,Free,B - Variant (AI Job Match),1,0,0,0,2,2.3,0.52,0.54,0.32
U00957,2024-04-06,2024-04,Product Hunt,Pro,B - Variant (AI Job Match),1,1,1,0,4,4.5,0.97,0.28,0.27
U00958,2024-12-10,2024-12,Organic Search,Free,B - Variant (AI Job Match),1,1,1,0,2,4.0,0.68,0.28,0.13
U00959,2024-02-22,2024-02,Referral,Pro,A - Control (Old Onboarding),1,1,1,0,3,4.0,0.99,0.38,0.21
U00960,2024-07-25,2024-07,Organic Search,Pro,B - Variant (AI Job Match),1,1,1,1,6,6.6,0.88,0.38,0.28
U00961,2024-11-25,2024-11,Twitter/X,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00962,2024-09-05,2024-09,LinkedIn Ad,Free,A - Control (Old Onboarding),1,1,1,0,6,1.8,0.7,0.51,0.3
U00963,2024-01-16,2024-01,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00964,2024-04-01,2024-04,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00965,2024-02-19,2024-02,Referral,Free,B - Variant (AI Job Match),1,1,1,0,7,5.7,0.7,0.33,0.09
U00966,2024-09-15,2024-09,Organic Search,Free,B - Variant (AI Job Match),1,0,0,0,1,3.3,0.78,0.28,0.17
U00967,2024-01-17,2024-01,Twitter/X,Pro,A - Control (Old Onboarding),1,0,0,0,2,2.9,0.75,0.24,0.15
U00968,2024-08-14,2024-08,LinkedIn Ad,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00969,2024-06-04,2024-06,Product Hunt,Free,A - Control (Old Onboarding),1,1,0,0,2,4.6,0.67,0.34,0.17
U00970,2024-10-18,2024-10,Referral,Free,B - Variant (AI Job Match),1,1,0,0,1,4.8,0.8,0.46,0.21
U00971,2024-09-16,2024-09,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,5,5.1,0.72,0.17,0.18
U00972,2024-05-25,2024-05,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00973,2024-06-27,2024-06,Product Hunt,Free,B - Variant (AI Job Match),1,1,1,0,2,5.8,0.61,0.43,0.04
U00974,2024-07-29,2024-07,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00975,2024-10-30,2024-10,Organic Search,Free,B - Variant (AI Job Match),1,1,1,1,4,5.3,0.85,0.28,0.25
U00976,2024-12-02,2024-12,Product Hunt,Free,B - Variant (AI Job Match),1,1,0,0,1,4.5,0.73,0.3,0.05
U00977,2024-06-11,2024-06,LinkedIn Ad,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00978,2024-02-21,2024-02,Referral,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00979,2024-12-07,2024-12,Organic Search,Free,A - Control (Old Onboarding),1,1,0,0,2,3.3,0.82,0.31,0.22
U00980,2024-02-08,2024-02,Product Hunt,Free,A - Control (Old Onboarding),1,0,0,0,3,2.6,0.65,0.25,0.41
U00981,2024-07-24,2024-07,Product Hunt,Free,B - Variant (AI Job Match),1,1,0,0,2,4.1,0.7,0.26,0.3
U00982,2024-05-19,2024-05,Organic Search,Pro,A - Control (Old Onboarding),1,1,0,0,3,4.2,1.0,0.16,0.23
U00983,2024-06-03,2024-06,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,1,0,4,4.2,0.55,0.29,0.08
U00984,2024-12-09,2024-12,Referral,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00985,2024-04-05,2024-04,LinkedIn Ad,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00986,2024-08-27,2024-08,Organic Search,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00987,2024-08-10,2024-08,Twitter/X,Pro,A - Control (Old Onboarding),1,1,1,0,2,4.9,1.0,0.35,0.24
U00988,2024-06-02,2024-06,Product Hunt,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00989,2024-11-20,2024-11,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,3,2.9,0.84,0.23,0.11
U00990,2024-07-26,2024-07,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00991,2024-06-07,2024-06,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00992,2024-01-19,2024-01,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00993,2024-05-22,2024-05,Referral,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U00994,2024-09-05,2024-09,Product Hunt,Free,B - Variant (AI Job Match),1,1,1,0,3,3.7,0.79,0.43,0.16
U00995,2024-07-05,2024-07,Referral,Pro,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U00996,2024-03-12,2024-03,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,5,6.5,0.68,0.32,0.2
U00997,2024-09-25,2024-09,Organic Search,Pro,A - Control (Old Onboarding),1,1,1,0,4,2.8,0.61,0.33,0.15
U00998,2024-07-18,2024-07,Product Hunt,Pro,B - Variant (AI Job Match),1,1,1,1,5,4.0,0.96,0.25,0.17
U00999,2024-07-28,2024-07,Organic Search,Free,A - Control (Old Onboarding),1,0,0,0,1,4.9,1.0,0.36,0.15
U01000,2024-06-11,2024-06,LinkedIn Ad,Free,A - Control (Old Onboarding),1,0,0,0,2,0.9,0.61,0.4,0.19
U01001,2024-03-15,2024-03,LinkedIn Ad,Pro,B - Variant (AI Job Match),1,1,1,0,3,4.0,0.95,0.31,0.26
U01002,2024-12-05,2024-12,Product Hunt,Free,B - Variant (AI Job Match),1,1,1,0,3,4.2,0.66,0.48,0.27
U01003,2024-12-24,2024-12,LinkedIn Ad,Pro,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01004,2024-08-14,2024-08,LinkedIn Ad,Pro,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01005,2024-05-10,2024-05,Organic Search,Team,B - Variant (AI Job Match),1,1,1,0,5,3.8,1.0,0.33,0.14
U01006,2024-06-11,2024-06,Product Hunt,Pro,A - Control (Old Onboarding),1,1,0,0,1,1.7,0.82,0.39,0.06
U01007,2024-09-08,2024-09,LinkedIn Ad,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U01008,2024-02-21,2024-02,Product Hunt,Free,B - Variant (AI Job Match),1,1,0,0,1,3.5,0.71,0.1,0.1
U01009,2024-06-16,2024-06,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01010,2024-11-18,2024-11,LinkedIn Ad,Free,A - Control (Old Onboarding),1,1,0,0,1,3.4,0.86,0.41,0.18
U01011,2024-02-26,2024-02,Organic Search,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U01012,2024-03-07,2024-03,Product Hunt,Free,B - Variant (AI Job Match),1,1,0,0,1,5.2,0.77,0.36,0.12
U01013,2024-05-13,2024-05,Organic Search,Free,A - Control (Old Onboarding),1,1,1,0,4,2.0,0.59,0.3,0.14
U01014,2024-07-12,2024-07,Twitter/X,Pro,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01015,2024-10-12,2024-10,Referral,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U01016,2024-04-11,2024-04,Organic Search,Pro,A - Control (Old Onboarding),1,1,1,0,2,2.3,1.0,0.23,0.19
U01017,2024-03-28,2024-03,Twitter/X,Free,B - Variant (AI Job Match),1,0,0,0,1,4.7,0.62,0.27,0.37
U01018,2024-08-20,2024-08,Product Hunt,Free,A - Control (Old Onboarding),1,0,0,0,1,3.4,0.85,0.25,0.25
U01019,2024-05-16,2024-05,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01020,2024-11-03,2024-11,Organic Search,Pro,B - Variant (AI Job Match),1,1,0,0,2,3.8,0.88,0.26,0.19
U01021,2024-01-15,2024-01,Organic Search,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U01022,2024-07-08,2024-07,LinkedIn Ad,Free,A - Control (Old Onboarding),1,0,0,0,1,1.8,0.54,0.13,0.1
U01023,2024-12-20,2024-12,LinkedIn Ad,Free,A - Control (Old Onboarding),1,1,1,0,7,0.5,0.64,0.21,0.2
U01024,2024-01-27,2024-01,Organic Search,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U01025,2024-12-09,2024-12,Twitter/X,Free,B - Variant (AI Job Match),1,1,0,0,1,3.3,0.66,0.43,0.23
U01026,2024-06-03,2024-06,Twitter/X,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01027,2024-01-22,2024-01,LinkedIn Ad,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U01028,2024-08-27,2024-08,Organic Search,Free,B - Variant (AI Job Match),1,1,1,1,1,4.0,0.92,0.41,0.24
U01029,2024-05-23,2024-05,Referral,Team,A - Control (Old Onboarding),1,1,0,0,2,3.9,0.79,0.31,0.29
U01030,2024-05-15,2024-05,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01031,2024-09-08,2024-09,Referral,Free,B - Variant (AI Job Match),1,1,1,1,5,5.8,0.8,0.27,0.26
U01032,2024-04-27,2024-04,Organic Search,Free,A - Control (Old Onboarding),1,1,0,0,2,4.5,0.53,0.47,0.29
U01033,2024-09-10,2024-09,Organic Search,Free,B - Variant (AI Job Match),1,1,0,0,1,4.2,0.54,0.31,0.18
U01034,2024-03-16,2024-03,Organic Search,Free,B - Variant (AI Job Match),1,1,1,1,5,5.0,0.95,0.41,0.24
U01035,2024-12-05,2024-12,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,1,1,6,5.8,0.81,0.24,0.22
U01036,2024-09-12,2024-09,Referral,Pro,A - Control (Old Onboarding),1,1,1,0,6,3.8,0.77,0.37,0.2
U01037,2024-02-24,2024-02,Product Hunt,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01038,2024-12-03,2024-12,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01039,2024-06-17,2024-06,Twitter/X,Free,B - Variant (AI Job Match),1,0,0,0,1,6.9,0.73,0.45,0.2
U01040,2024-10-18,2024-10,Organic Search,Pro,B - Variant (AI Job Match),1,1,0,0,1,5.0,0.89,0.46,0.09
U01041,2024-10-07,2024-10,Twitter/X,Free,A - Control (Old Onboarding),1,0,0,0,1,0.6,0.62,0.36,0.17
U01042,2024-07-23,2024-07,Organic Search,Pro,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01043,2024-05-25,2024-05,Referral,Team,A - Control (Old Onboarding),1,1,0,0,2,0.5,0.97,0.37,0.14
U01044,2024-06-07,2024-06,Twitter/X,Free,A - Control (Old Onboarding),1,1,1,0,4,3.9,0.71,0.32,0.19
U01045,2024-07-17,2024-07,LinkedIn Ad,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01046,2024-07-07,2024-07,Referral,Free,A - Control (Old Onboarding),1,1,0,0,1,2.5,0.6,0.56,0.06
U01047,2024-04-24,2024-04,Referral,Pro,B - Variant (AI Job Match),1,1,1,0,5,7.0,0.85,0.31,0.18
U01048,2024-02-10,2024-02,Twitter/X,Free,A - Control (Old Onboarding),1,0,0,0,2,3.2,0.6,0.25,0.1
U01049,2024-05-07,2024-05,LinkedIn Ad,Free,A - Control (Old Onboarding),1,1,1,0,2,3.0,0.87,0.26,0.23
U01050,2024-02-18,2024-02,LinkedIn Ad,Pro,B - Variant (AI Job Match),1,1,0,0,2,7.6,0.84,0.28,0.2
U01051,2024-01-09,2024-01,Organic Search,Free,A - Control (Old Onboarding),1,1,1,0,6,0.5,0.8,0.32,0.27
U01052,2024-06-01,2024-06,Organic Search,Pro,B - Variant (AI Job Match),1,1,1,0,5,3.0,0.82,0.29,0.35
U01053,2024-04-05,2024-04,Organic Search,Free,B - Variant (AI Job Match),1,1,1,1,4,3.9,0.67,0.27,0.21
U01054,2024-07-21,2024-07,Organic Search,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01055,2024-12-02,2024-12,Twitter/X,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01056,2024-11-11,2024-11,LinkedIn Ad,Free,B - Variant (AI Job Match),1,1,1,1,3,4.6,0.54,0.4,0.27
U01057,2024-02-27,2024-02,Product Hunt,Free,A - Control (Old Onboarding),1,1,1,1,5,1.1,0.77,0.38,0.11
U01058,2024-11-16,2024-11,Product Hunt,Free,A - Control (Old Onboarding),0,0,0,0,0,0.0,0.0,0.0,0.0
U01059,2024-03-16,2024-03,LinkedIn Ad,Free,A - Control (Old Onboarding),1,1,0,0,3,2.5,0.55,0.48,0.33
U01060,2024-08-29,2024-08,Organic Search,Free,A - Control (Old Onboarding),1,0,0,0,1,4.6,0.81,0.49,0.15
U01061,2024-07-19,2024-07,Organic Search,Free,B - Variant (AI Job Match),0,0,0,0,0,0.0,0.0,0.0,0.0
U01062,2024-07-31,2024-07,Product Hunt,Pro,B - Variant (AI Job Match),1,1,1,0,4,4.6,0.89,0.37,0.11
U01063,2024-10-29,2024-10,Referral,Team,B - Variant (AI Job Match),1,1,1,1,1,3.6,0.87,0.53,0.2
U01064,2024-10-22,2024-10,Organic Search,Free,B - Variant (AI Job Match),1,1,1,0,2,4.9,0.76,0.45,0.22
